PID,Price,Area,City,Location,No. of Bedrooms,Resale,MaintenanceStaff,Gymnasium,SwimmingPool,JoggingTrack,RainWaterHarvesting,IndoorGames,ShoppingMall,Intercom,SportsFacility,ATM,ClubHouse,School,24X7Security,PowerBackup,CarParking,StaffQuarter,Cafeteria,MultipurposeRoom,Hospital,WashingMachine,Gasconnection,AC,Wifi,Children'splayarea,LiftAvailable,Furnished
2141,15000000,2000,Delhi,Sector 6 Dwarka,3,1,0,1,0,0,0,0,0,1,1,0,1,0,0,1,0,0,0,0,0,0,1,0,0,1,1,0
4329,3200000,710,Kolkata,Sarsuna,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0
4366,9200000,1217,Kolkata,Dum Dum Park,1,1,1,1,1,1,1,1,1,1,1,0,1,0,1,1,0,0,1,0,0,1,0,0,0,1,1,1
2939,13500000,1600,Delhi,Sector 19 Dwarka,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0
2720,12400000,1300,Delhi,Sector 13 Dwarka,3,1,1,1,0,1,1,1,0,1,1,0,1,0,1,1,1,1,0,1,0,0,1,0,0,1,1,1
4100,7900000,1641,Hyderabad,Puppalaguda,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0
3056,8000000,1050,Delhi,Lajpat Nagar III,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0
711,6762000,1380,Banglore,JP Nagar Phase 8,3,0,0,1,1,1,1,1,0,1,0,0,1,0,1,1,1,0,0,1,0,0,0,0,0,1,0,1
3013,2300000,540,Delhi,Govindpuri,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3703,10000000,1295,Hyderabad,Kondapur,2,1,0,1,1,0,1,1,0,1,1,1,1,0,1,1,1,0,0,1,0,0,0,0,0,1,1,1
6313,4760000,700,Mumbai,Mira Road East,1,0,,,0,0,0,0,0,0,0,1,1,0,0,0,0,,,0,0,1,1,0,,,,0
5804,2000000,1067,Kolkata,Tangra,2,1,,,,9,9,9,,9,9,9,9,,,,,,,9,,9,9,,,,,
3589,3200000,1150,Hyderabad,Beeramguda,2,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0
1531,2450000,550,Chennai,Thiruverkadu,1,0,0,1,1,0,1,1,0,0,1,1,1,0,0,1,1,0,0,0,0,0,0,0,0,1,1,0
3571,33300000,2900,Hyderabad,Banjara Hills,3,0,0,1,1,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,1,1,0,1,1,0
4790,3900000,950,Kolkata,Rajarhat,2,1,,,,9,9,9,,9,9,9,9,,,,,,,9,,9,9,,9,9,9,
3055,11100000,1215,Delhi,Kalkaji,2,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0
7376,35000000,1835,Mumbai,Samata Nagar Thakur Village,3,1,,,0,1,0,1,0,1,1,1,1,0,0,0,1,,,0,0,1,1,0,,,,1
2100,17000000,1800,Delhi,Palam,3,1,0,1,0,0,0,0,0,1,1,0,1,0,0,1,0,0,0,0,0,0,1,0,0,1,1,0
4916,2695000,1578,Kolkata,New Town,3,1,,,,9,9,9,,9,9,9,9,,,,,,,9,,9,9,,9,9,9,
2670,4200000,450,Delhi,Shastri Nagar,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
798,17300000,1930,Banglore,ITPL,3,0,0,1,1,1,1,1,0,1,1,1,1,0,1,1,1,1,0,1,0,1,1,1,0,1,1,1
1676,4451000,1237,Chennai,Kelambakkam,2,0,0,1,1,1,1,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1
4868,7419000,951,Kolkata,Tangra,2,0,,,,9,9,9,,9,9,9,9,,,,,,,9,,9,9,,9,9,9,
1132,6100000,1185,Chennai,Iyappanthangal,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0
2489,16000000,2100,Delhi,Sector 9 Dwarka,3,1,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,1,0
951,10100000,1960,Banglore,Begur,3,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1
7582,11100000,4000,Mumbai,Kharghar,5,1,,,,9,9,9,,9,9,9,9,,,,,,,9,,9,9,,,,,
1227,9861000,1645,Chennai,Iyappanthangal,3,0,0,1,1,1,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,1,0,1
1810,8216000,1565,Chennai,Kolathur,2,0,0,1,1,1,1,1,0,0,0,0,1,0,1,1,1,0,0,1,0,0,0,0,0,1,1,1
114,4781000,1310,Banglore,Electronic City Phase 2,3,0,1,1,1,1,1,1,0,1,1,0,1,0,1,1,1,0,0,1,0,0,0,0,0,1,1,1
2758,9500000,1300,Delhi,Sector 19 Dwarka,2,1,1,0,0,0,1,0,0,1,0,0,0,0,1,1,1,0,0,1,0,0,1,0,0,1,0,1
6430,16800000,1665,Mumbai,Sector 17 Ulwe,3,1,,,0,0,0,0,0,0,1,0,1,0,1,0,0,,,0,0,0,1,1,,,,0
839,8749000,1839,Banglore,Talaghattapura,3,0,0,0,1,1,1,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0
7240,6500000,610,Mumbai,Maharashtra Nagar,1,1,,,0,0,0,0,0,0,0,1,0,0,0,0,0,,,0,0,0,0,1,,,,0
2367,8000000,1125,Delhi,Sector 23 Rohini,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0
2753,3300000,675,Delhi,Burari,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
5655,6500000,1500,Kolkata,Shyamnagar,3,0,,,,9,9,9,,9,9,9,9,,,,,,,9,,9,9,,,,,
5246,5000000,1392,Kolkata,Mukundapur,3,1,,,,9,9,9,,9,9,9,9,,,,,,,9,,9,9,,,,,
1559,6259000,963,Chennai,Korattur,2,0,0,1,0,0,0,0,0,1,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0
6365,36700000,1675,Mumbai,Goregaon East,4,0,,,0,1,0,0,1,0,1,1,1,1,1,1,0,,,0,0,1,1,0,,,,0
7549,8600000,750,Mumbai,Govind nagar,2,1,,,,9,9,9,,9,9,9,9,,,,,,,9,,9,9,,,,,
4327,3475000,1086,Kolkata,Chkravarti Para,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
3389,9760000,1535,Hyderabad,Kondapur,3,0,0,1,1,0,1,1,0,1,0,0,1,0,1,1,1,0,0,0,0,0,0,0,0,1,1,1
5368,6661000,1399,Kolkata,Dum Dum,3,0,,,,9,9,9,,9,9,9,9,,,,,,,9,,9,9,,,,,
896,5797000,1414,Banglore,Anagalapura Near Hennur Main Road,3,0,0,1,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,1
6889,9500000,852,Mumbai,Kharghar,2,1,,,0,1,0,0,1,0,1,1,1,1,0,0,0,,,0,0,0,1,0,,,,0
2366,8200000,1125,Delhi,Sector 23 Rohini,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0
5373,2985000,999,Kolkata,Howrah,3,0,,,,9,9,9,,9,9,9,9,,,,,,,9,,9,9,,,,,
3111,6968000,1340,Hyderabad,Nizampet,2,0,0,1,1,1,1,1,0,1,0,0,1,0,1,1,1,0,0,1,0,0,0,0,0,1,1,1
7248,23000000,925,Mumbai,Haridas Nagar,3,1,,,0,0,0,0,0,0,1,1,1,0,0,0,0,,,0,0,0,1,0,,,,0
4055,3300000,1035,Hyderabad,Krishna Reddy Pet,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6095,11000000,1060,Mumbai,Kharghar,2,1,,,0,1,0,1,1,0,1,1,1,0,0,0,0,,,0,0,1,1,0,,,,1
5334,4920000,1364,Kolkata,Mukundapur,3,0,,,,9,9,9,,9,9,9,9,,,,,,,9,,9,9,,,,,
3670,4700000,1000,Hyderabad,Toli Chowki,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
6693,85000000,2350,Mumbai,Dadar East,4,1,,,1,1,1,0,1,0,1,1,1,0,1,1,0,,,0,0,1,1,0,,,,0
5881,2300000,1091,Kolkata,Nayabad,3,0,,,,9,9,9,,9,9,9,9,,,,,,,9,,9,9,,,,,
4348,3765999,837,Kolkata,Tollygunge,2,0,0,1,0,0,0,1,0,1,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,1,1,1
3052,10000000,800,Delhi,Kalkaji Extension,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0
5387,5009000,875,Kolkata,Madhyamgram,2,0,,,,9,9,9,,9,9,9,9,,,,,,,9,,9,9,,,,,
2385,15000000,1800,Delhi,Sector 19 Dwarka,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
5148,5935000,1250,Kolkata,Sodepur,3,0,,,,9,9,9,,9,9,9,9,,,,,,,9,,9,9,,,,,
4319,3761000,1179,Kolkata,Joka,3,0,0,1,0,0,1,1,0,0,0,0,0,0,1,1,1,0,1,0,0,0,0,0,0,1,1,1
6695,18000000,1462,Mumbai,Ghatkopar,3,0,,,1,1,1,1,1,1,1,1,1,1,1,0,0,,,0,0,1,1,0,,,,0
4896,5266000,884,Kolkata,New Town,2,0,,,,9,9,9,,9,9,9,9,,,,,,,9,,9,9,,9,9,9,
5254,11800000,830,Kolkata,Tollygunge,2,0,,,,9,9,9,,9,9,9,9,,,,,,,9,,9,9,,,,,
3180,8903000,1535,Hyderabad,Kokapet,3,0,1,1,1,1,1,1,0,1,0,0,1,0,1,1,1,1,0,1,0,0,0,0,0,1,1,1
5904,2781000,1200,Kolkata,Rajarhat,2,0,,,,9,9,9,,9,9,9,9,,,,,,,9,,9,9,,,,,
2988,5600000,900,Delhi,Mahavir Enclave,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
3465,12500000,1699,Hyderabad,Gachibowli,4,0,0,1,1,0,0,0,0,1,1,0,1,0,0,1,0,0,0,0,0,0,1,1,0,1,1,0
7681,7900000,556,Mumbai,Naigaon East,2,0,,,,9,9,9,,9,9,9,9,,,,,,,9,,9,9,,,,,
2793,10000000,1000,Delhi,Sector 17 Dwarka,2,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
7716,15000000,1530,Mumbai,Kharghar,3,1,,,,9,9,9,,9,9,9,9,,,,,,,9,,9,9,,,,,
2941,15500000,1900,Delhi,Sector 12 Dwarka,4,1,0,1,0,0,0,0,0,1,1,0,0,0,0,1,1,0,0,0,0,0,1,0,0,1,1,0
4265,8275000,1655,Hyderabad,Balanagar,3,0,0,1,1,1,0,0,0,1,0,0,1,0,1,1,1,0,0,1,0,0,0,0,0,1,1,1
4981,14500000,891,Kolkata,Garia,2,0,,,,9,9,9,,9,9,9,9,,,,,,,9,,9,9,,9,9,9,
2282,3100000,675,Delhi,Burari,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
1024,2310000,660,Banglore,Singasandra,1,0,0,0,1,0,0,0,0,1,0,0,0,0,1,1,1,0,0,1,0,0,0,0,0,1,1,1
6459,5000000,578,Mumbai,Sector 20 Kamothe,1,1,,,0,0,0,0,0,0,1,1,1,0,0,0,0,,,0,0,0,0,0,,,,0
4845,3500000,1140,Kolkata,Keshtopur,3,1,,,,9,9,9,,9,9,9,9,,,,,,,9,,9,9,,9,9,9,
4458,3579000,1250,Kolkata,New Town,2,1,9,9,,9,9,9,,9,9,9,9,,,,,9,9,9,,9,9,,9,9,9,
4974,31600000,910,Kolkata,Jadavpur,2,0,,,,9,9,9,,9,9,9,9,,,,,,,9,,9,9,,9,9,9,
4935,2898000,810,Kolkata,south dum dum,3,1,,,,9,9,9,,9,9,9,9,,,,,,,9,,9,9,,9,9,9,
6887,9000000,1026,Mumbai,kolshet,2,1,,,0,0,0,0,0,0,1,1,1,0,0,0,0,,,0,0,0,1,0,,,,0
1639,8353000,1971,Chennai,Singaperumal Koil,3,0,0,1,1,1,1,0,0,1,0,0,1,0,1,1,1,1,0,1,0,0,0,0,0,1,1,1
581,2925000,1125,Banglore,Marsur,2,0,0,1,1,1,0,1,0,1,0,0,1,0,0,1,1,0,0,1,0,0,0,0,0,1,0,1
7218,31500000,1423,Mumbai,Borivali East,3,0,,,0,1,0,1,1,1,1,1,1,1,0,0,1,,,1,1,0,1,1,,,,1
4439,3570000,1331,Kolkata,Rajarhat,3,0,9,9,,9,9,9,,9,9,9,9,,,,,9,9,9,,9,9,,9,9,9,
7000,21500000,1500,Mumbai,Goregaon West,3,1,,,0,0,0,1,1,1,1,1,1,0,0,0,1,,,0,0,0,1,0,,,,1
4886,6900000,1555,Kolkata,New Town,2,1,,,,9,9,9,,9,9,9,9,,,,,,,9,,9,9,,9,9,9,
7596,4700000,1200,Mumbai,Parel,2,1,,,,9,9,9,,9,9,9,9,,,,,,,9,,9,9,,,,,
6826,9800000,585,Mumbai,Magathane,1,1,,,0,0,0,0,0,0,1,1,1,0,0,0,0,,,0,0,0,1,0,,,,0
2241,3100000,385,Delhi,Sector 23 Dwarka,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5665,5500000,1050,Kolkata,Tollygunge,2,1,,,,9,9,9,,9,9,9,9,,,,,,,9,,9,9,,,,,
5991,2600000,780,Kolkata,Tagore Park,2,1,,,,9,9,9,,9,9,9,9,,,,,,,9,,9,9,,,,,
1657,4165000,1225,Chennai,Singaperumal Koil,3,0,0,1,1,1,1,1,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,1,0,0
3815,5600000,1260,Hyderabad,Serilingampally,2,0,0,0,1,0,0,0,0,1,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0
1236,5500000,936,Chennai,Kolapakkam,2,0,0,1,1,1,1,1,0,1,0,0,1,0,1,1,1,0,0,0,0,0,0,0,0,1,1,0
517,2922000,974,Banglore,Sarjapur,2,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,0,0,0,0,1,1,1
2285,3100000,675,Delhi,Burari,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
4388,24000000,3866,Kolkata,New Town,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6660,6300000,1090,Mumbai,Karanjade,2,0,,,1,1,0,1,0,1,1,1,1,1,0,1,1,,,0,0,0,1,0,,,,1
5323,3400000,860,Kolkata,Behala,2,0,,,,9,9,9,,9,9,9,9,,,,,,,9,,9,9,,,,,
5788,9600000,1077,Kolkata,Uttarpara Kotrung,3,0,,,,9,9,9,,9,9,9,9,,,,,,,9,,9,9,,,,,
2211,5900000,1170,Delhi,Burari,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
3586,2600000,684,Hyderabad,Beeramguda,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0
7183,70000000,1700,Mumbai,Worli,3,1,,,0,0,0,0,0,0,1,1,1,0,0,0,0,,,1,0,0,1,1,,,,0
5667,9000000,1175,Kolkata,Behala,3,0,,,,9,9,9,,9,9,9,9,,,,,,,9,,9,9,,,,,
7209,15500000,1605,Mumbai,Kharghar,3,1,,,1,1,0,0,1,0,1,1,1,1,0,0,0,,,0,0,1,1,0,,,,1
5557,2700000,2210,Kolkata,Dum Dum,4,0,,,,9,9,9,,9,9,9,9,,,,,,,9,,9,9,,,,,
7005,7000000,1003,Mumbai,Kamothe,2,1,,,0,0,0,0,0,0,1,1,1,0,0,0,0,,,0,0,0,1,1,,,,0
963,11600000,1615,Banglore,Bommanahalli,3,0,1,1,1,1,0,1,0,1,1,0,1,0,1,1,1,0,0,0,0,1,1,1,0,1,1,1
7306,9500000,1005,Mumbai,Chembur East,2,0,,,1,1,0,1,1,0,1,1,1,0,0,1,0,,,0,0,1,1,0,,,,0
3823,8500000,1600,Hyderabad,Kondapur,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1541,2475000,570,Chennai,Thiruverkadu,1,0,0,1,1,0,1,1,0,0,1,1,1,0,0,1,1,0,0,0,0,0,0,0,0,1,1,0
898,11600000,2067,Banglore,Harlur,3,0,0,1,1,0,0,0,0,1,1,0,1,0,1,1,1,0,0,0,0,1,1,1,0,1,1,0
5235,3130000,1360,Kolkata,East Kolkata Township,3,0,,,,9,9,9,,9,9,9,9,,,,,,,9,,9,9,,,,,
2806,3400000,755,Delhi,Dwarka Mor,2,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
3189,7298999,1181,Hyderabad,Hafeezpet,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
202,9180000,1700,Banglore,Anjanapura,3,0,0,1,1,1,1,1,0,1,1,0,1,0,1,1,1,0,0,1,0,0,0,0,0,1,1,1
2330,5500000,1050,Delhi,Dwarka Mor,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
7477,2500000,540,Mumbai,Virar East,1,0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,0,,,,0
2153,15500000,1800,Delhi,Sector 3 Dwarka,3,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,1,1
1697,37500000,2500,Chennai,Raja Annamalai Puram,3,1,0,1,1,1,0,0,0,1,1,0,0,0,1,1,0,0,0,0,0,1,1,1,0,1,1,0
4476,2800000,1200,Kolkata,Rajarhat,3,1,9,9,,9,9,9,,9,9,9,9,,,,,9,9,9,,9,9,,9,9,9,
5480,4000000,1065,Kolkata,Tangra,2,1,,,,9,9,9,,9,9,9,9,,,,,,,9,,9,9,,,,,
913,26900000,1498,Banglore,Domlur,2,0,0,1,1,0,0,0,0,1,1,0,1,0,0,1,0,0,0,0,0,1,1,1,0,1,1,0
4102,6700000,1402,Hyderabad,Puppalaguda,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0
1407,2765000,700,Chennai,Perungalathur,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0
1816,10600000,2020,Chennai,Kolathur,3,0,0,1,1,1,1,1,0,0,0,0,1,0,1,1,1,0,0,1,0,0,0,0,0,1,1,1
5505,2300000,1335,Kolkata,Keshtopur,3,1,,,,9,9,9,,9,9,9,9,,,,,,,9,,9,9,,,,,
4196,9400000,1430,Hyderabad,Appa Junction,2,0,0,1,1,0,0,0,0,1,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0
1228,7014000,1170,Chennai,Iyappanthangal,2,0,0,1,1,1,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,1,0,1
3922,8741000,1784,Hyderabad,Appa Junction Peerancheru,3,0,0,1,1,1,1,0,0,0,1,1,1,0,1,1,1,1,0,0,0,0,0,0,0,1,1,1
5118,3500000,900,Kolkata,Kasba,2,1,,,,9,9,9,,9,9,9,9,,,,,,,9,,9,9,,,,,
966,40599999,4273,Banglore,JP Nagar Phase 4,4,0,0,1,1,1,1,1,0,1,1,0,1,0,1,1,1,1,0,1,0,1,1,1,0,1,1,1
4848,6000000,1100,Kolkata,New Town,2,0,,,,9,9,9,,9,9,9,9,,,,,,,9,,9,9,,9,9,9,
3611,8500000,1260,Hyderabad,Nanakramguda,2,1,0,1,1,1,1,1,0,1,1,0,1,0,1,1,1,0,0,1,0,0,0,0,0,1,1,0
9,8405000,1405,Banglore,Whitefield Hope Farm Junction,3,0,0,1,1,1,1,0,0,1,0,0,0,0,1,1,0,0,1,1,0,0,0,0,0,0,0,1
4965,4462000,2282,Kolkata,Rajarhat,4,0,,,,9,9,9,,9,9,9,9,,,,,,,9,,9,9,,9,9,9,
3627,12600000,2150,Hyderabad,Bandlaguda Jagir,3,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,1,0,1,0,0,1,1,1
5133,3200000,750,Kolkata,Kasba,2,1,,,,9,9,9,,9,9,9,9,,,,,,,9,,9,9,,,,,
6858,5800000,770,Mumbai,Mira Road and Beyond,1,1,,,0,0,0,0,0,0,1,1,1,0,0,0,0,,,0,0,0,1,1,,,,0
7466,11500000,1340,Mumbai,Mira Road East,3,0,,,0,1,1,0,1,0,1,1,1,1,0,0,0,,,0,0,1,1,0,,,,0
4734,20000000,1450,Kolkata,New Town,3,1,,,,9,9,9,,9,9,9,9,,,,,,,9,,9,9,,9,9,9,
6368,5500000,425,Mumbai,Bhandup West,1,1,,,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,0,,,,0
1267,11500000,1494,Chennai,Thoraipakkam OMR,3,0,0,1,1,1,1,1,0,1,0,0,1,0,0,1,1,0,0,1,0,0,0,0,0,0,1,1
7726,15500000,556,Mumbai,Bhandup West,1,1,,,,9,9,9,,9,9,9,9,,,,,,,9,,9,9,,,,,
4341,3372999,1041,Kolkata,Sonarpur,3,0,0,1,1,1,0,1,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,1,0,1
1585,3510000,900,Chennai,Poonamallee,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
3175,3000000,950,Hyderabad,Beeramguda,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1170,3850000,960,Chennai,Madipakkam,2,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0
2228,2800000,630,Delhi,Burari,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
6261,13500000,1400,Mumbai,Kharghar,3,1,,,0,1,0,0,1,0,1,1,1,1,0,0,0,,,0,0,1,1,0,,,,0
1313,11500000,1850,Chennai,Mogappair,3,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4909,2300000,576,Kolkata,Kaikhali,1,0,,,,9,9,9,,9,9,9,9,,,,,,,9,,9,9,,9,9,9,
5564,9300000,1200,Kolkata,Baguihati,3,1,,,,9,9,9,,9,9,9,9,,,,,,,9,,9,9,,,,,
2052,14500000,1800,Delhi,Sector 6 Dwarka,3,1,1,1,0,0,1,0,0,1,1,0,1,0,1,1,0,0,0,1,0,0,1,1,0,1,1,0
2533,15000000,1950,Delhi,Sector 6 Dwarka,3,1,0,1,1,1,1,0,0,1,1,0,1,0,1,1,1,1,0,0,0,0,1,0,0,1,1,1
3753,8925000,1550,Hyderabad,Kukatpally,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0
6566,17000000,1270,Mumbai,Goregaon West,2,1,,,0,1,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,0,,,,0
1232,10300000,1730,Chennai,Iyappanthangal,3,0,0,1,1,1,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,1,0,1
6154,5600000,650,Mumbai,Kharghar,1,1,,,0,1,0,0,1,0,1,1,1,1,0,0,0,,,0,0,1,1,0,,,,0
1690,22000000,2062,Chennai,Anna Nagar,3,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,0,0,0,0,1,1,1
1941,8200000,500,Delhi,Vasant Kunj,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,1,1,0
263,6456999,1435,Banglore,Whitefield Hope Farm Junction,3,0,0,1,1,1,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,1
4387,4100000,750,Kolkata,New Town,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3966,10900000,1700,Hyderabad,Kukatpally,3,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0
7491,13000000,650,Mumbai,Chembur,1,1,,,,9,9,9,,9,9,9,9,,,,,,,9,,9,9,,,,,
1036,7300000,1395,Banglore,Kumaraswamy Layout,2,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,1,0
6863,9500000,850,Mumbai,Four Bungalows,2,1,,,0,0,0,0,0,0,1,0,1,0,1,0,0,,,0,0,0,1,1,,,,0
1226,7044000,1175,Chennai,Iyappanthangal,2,0,0,1,1,1,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,1,0,1
678,2096000,645,Banglore,Anekal City,1,0,0,1,1,1,1,0,0,1,0,0,1,0,1,1,0,0,0,1,0,0,0,0,0,1,1,1
3274,47200000,4500,Hyderabad,Jubilee Hills,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5540,3000000,800,Kolkata,Keshtopur,2,0,,,,9,9,9,,9,9,9,9,,,,,,,9,,9,9,,,,,
98,4840000,1345,Banglore,Sarjapur,3,0,0,1,0,1,1,1,0,1,0,0,0,0,1,1,1,0,0,1,0,0,0,0,0,1,1,1
4216,3375000,1125,Hyderabad,Mallampet,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0
6132,4200000,680,Mumbai,Kharghar,1,1,,,0,0,0,0,0,0,1,1,1,0,0,0,0,,,0,0,0,1,0,,,,0
3438,8600000,1242,Hyderabad,Sri Nagar Colony,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0
7718,12000000,560,Mumbai,Kharghar,1,1,,,,9,9,9,,9,9,9,9,,,,,,,9,,9,9,,,,,
11,7700000,1362,Banglore,Yelahanka,2,0,0,1,1,1,1,1,0,0,0,0,1,0,1,1,1,1,0,1,0,0,0,0,0,1,1,1
983,12500000,1527,Banglore,Begur,3,0,0,1,1,1,1,1,0,1,1,0,1,0,1,1,1,0,1,0,0,1,1,1,0,1,1,1
516,3372000,1124,Banglore,Sarjapur,2,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,0,0,0,0,1,1,1
810,36000000,3900,Banglore,Hebbal,4,0,0,1,1,1,0,0,0,0,1,0,1,0,0,0,0,0,1,1,0,0,0,0,0,1,1,1
2246,3400000,400,Delhi,Sector 23 Dwarka,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
941,21300000,2916,Banglore,Hulimavu,3,0,0,1,1,1,0,0,0,1,1,0,1,0,1,1,1,0,1,0,0,1,1,1,0,1,1,1
